cliente,entrega,devolución,masa_tortilla,masa_tamal,repartidor,fecha
amparo,4.5,0.0,0.0,0.0,edgar,2022-01-01
escalera,8.0,4.0,0.0,0.0,hilda,2022-11-21
cactus,4.5,0.0,0.0,0.0,ivan,2023-04-03
chayo,7.0,0.0,0.0,0.0,berta,2020-12-16
lalo,24.0,0.0,0.0,0.0,,2022-03-19
remedios,9.0,0.5,0.0,0.0,hilda,2020-07-10
cactus,8.0,0.0,0.0,0.0,,2022-09-26
xavier,8.5,0.0,0.0,0.0,,2025-03-28
cristina,6.5,0.0,0.0,0.0,,2020-09-16
roja_2,3.0,0.0,0.0,0.0,arturo,2021-06-28
herreria,5.5,5.0,0.0,0.0,,2024-06-26
leonor,7.0,3.0,0.0,0.0,,2025-02-13
estrella,10.5,5.5,0.0,0.0,,2025-02-13
arroyo,10.0,0.0,0.0,0.0,arturo,2021-12-22
leonor,5.5,0.5,0.0,0.0,,2026-02-25
socorro,6.5,0.0,0.0,0.0,,2021-04-23
arroyo,8.5,0.0,0.0,0.0,berta,2024-03-30
estrella,9.0,0.0,0.0,0.0,berta,2024-03-25
cristina,7.0,0.0,0.0,0.0,diana,2022-08-29
france,2.0,0.0,0.0,0.0,arturo,2021-12-18
leonor,7.5,2.0,0.0,0.0,,2023-06-14
tequileria,4.5,0.0,0.0,0.0,ivan,2021-05-15
paraiso,5.0,3.0,0.0,0.0,arturo,2026-01-02
concha,4.0,1.0,0.0,0.0,,2023-02-11
amparo,3.0,0.5,0.0,0.0,german,2022-09-26
xavier,7.5,1.0,0.0,0.0,cesar,2025-05-21
herreria,4.0,1.0,0.0,0.0,,2025-11-07
ciruela,6.5,0.5,0.0,0.0,flor,2023-02-01
leonor,7.0,0.0,0.0,0.0,berta,2024-08-31
gordillo,7.0,0.0,0.0,0.0,berta,2025-05-09
marta,14.5,0.5,0.0,0.0,,2026-01-13
lalo,34.0,0.5,0.0,0.0,,2025-03-06
lalo,11.0,0.0,0.0,0.0,cesar,2023-03-03
cactus,5.5,0.0,0.0,0.0,arturo,2021-07-29
marta,9.5,2.5,0.0,0.0,cesar,2025-03-08
socorro,4.5,5.0,0.0,0.0,,2022-02-26
concha,9.5,0.5,0.0,0.0,,2024-11-29
tito,8.0,0.0,0.0,0.0,flor,2021-03-16
remedios,15.5,0.0,0.0,0.0,arturo,2024-03-22
ancla,1.5,0.0,0.0,0.0,,2025-04-02
herreria,6.5,2.5,0.0,0.0,arturo,2023-06-13
bibi,6.0,1.0,0.0,0.0,berta,2025-05-23
arroyo,7.0,0.0,0.0,0.0,edgar,2025-10-10
concha,4.5,2.0,0.0,0.0,,2022-02-22
roja_2,1.0,0.5,0.0,0.0,,2020-07-02
lalo,15.0,0.0,0.0,0.0,hilda,2021-12-10
patricia,3.0,0.0,0.0,0.0,berta,2024-04-23
tito,3.0,0.0,0.0,0.0,german,2023-11-17
cactus,9.0,0.0,0.0,0.0,berta,2024-06-05
patricia,4.0,1.5,0.0,0.0,,2023-12-06
leonor,5.0,0.0,0.0,0.0,arturo,2022-08-11
remedios,11.0,0.0,0.0,0.0,,2023-11-24
san_uriel_s,5.0,3.0,0.0,0.0,berta,2023-10-09
paraiso,5.5,0.0,0.0,0.0,flor,2025-08-13
tito,4.5,0.0,0.0,0.0,cesar,2022-10-25
lalo,10.0,2.5,0.0,0.0,,2023-03-30
dona_mary,9.0,0.0,0.0,0.0,flor,2025-09-12
bibi,9.5,1.0,0.0,0.0,edgar,2022-09-19
escalera,11.5,0.0,0.0,0.0,cesar,2021-12-01
cactus,8.5,6.5,0.0,0.0,berta,2023-03-09
lalo,7.5,0.0,0.0,0.0,hilda,2024-03-27
patricia,2.5,0.0,0.0,0.0,,2020-10-07
tito,6.5,0.0,0.0,0.0,,2024-11-15
gordillo,7.5,0.0,0.0,0.0,,2024-04-11
san_uriel_s,5.0,0.0,0.0,0.0,,2025-01-27
remedios,14.5,0.0,0.0,0.0,berta,2023-05-20
roberto,10.5,3.0,0.0,0.0,edgar,2023-10-31
lalo,21.0,0.0,0.0,0.0,cesar,2025-12-06
cactus,4.0,0.0,0.0,0.0,arturo,2022-04-27
arroyo,8.0,0.0,0.0,0.0,berta,2022-02-26
mercadito,10.5,0.0,0.0,0.0,,2020-07-16
marta,2.5,0.5,0.0,0.0,diana,2024-09-17
marta,3.5,9.5,0.0,0.0,berta,2021-01-05
arroyo,5.5,0.0,0.0,0.0,diana,2025-04-12
cactus,4.0,2.0,0.0,0.0,arturo,2023-06-19
pastora,6.0,0.0,0.0,0.0,,2025-03-08
hacienda,3.0,1.0,0.0,0.0,cesar,2021-05-27
bibi,0.5,0.0,0.0,0.0,german,2021-04-10
leonor,3.5,3.5,0.0,0.0,cesar,2021-07-02
leonor,4.0,0.0,0.0,0.0,ivan,2021-06-12
ancla,6.5,0.0,0.0,0.0,,2024-01-13
estrella,8.5,0.5,0.0,0.0,diana,2026-02-17
chayo,6.0,0.5,0.0,0.0,berta,2022-09-13
xavier,4.5,0.0,0.0,0.0,flor,2025-06-12
ciruela,6.0,0.0,0.0,0.0,berta,2021-02-02
patricia,3.5,0.0,0.0,0.0,,2025-04-12
roberto,9.5,0.0,0.0,0.0,diana,2023-08-29
lalo,28.0,0.0,0.0,0.0,,2023-09-14
lalo,8.0,3.0,0.0,0.0,julia,2023-08-29
paraiso,1.0,0.0,0.0,0.0,arturo,2024-01-13
norma_l,4.0,0.5,0.0,0.0,flor,2021-09-27
concha,8.5,0.0,0.0,0.0,flor,2022-11-28
lalo,15.0,0.0,0.0,0.0,arturo,2020-09-12
remedios,10.5,0.0,0.0,0.0,,2023-03-20
issste_s,0.5,0.5,0.0,0.0,cesar,2023-05-29
socorro,8.0,1.5,0.0,0.0,flor,2020-12-07
paraiso,5.0,0.0,0.0,0.0,,2024-08-13
paraiso,3.5,0.0,0.0,0.0,,2023-03-22
paraiso,6.0,4.0,0.0,0.0,diana,2023-07-11
colinas,7.5,0.0,0.0,0.0,german,2022-01-11
herreria,9.0,0.5,0.0,0.0,,2021-02-02
clinica_central,10.5,0.0,0.0,0.0,cesar,2020-07-13
marta,8.5,8.5,0.0,0.0,hilda,2022-12-02
ciruela,7.0,0.5,0.0,0.0,edgar,2020-11-20
arroyo,6.0,1.0,0.0,0.0,arturo,2022-10-08
ciruela,3.5,0.0,0.0,0.0,arturo,2022-09-15
chayo,8.0,0.5,0.0,0.0,,2020-12-29
mercadito,9.5,0.0,0.0,0.0,hilda,2022-02-19
concha,6.5,0.0,0.0,0.0,flor,2020-12-19
xavier,5.5,0.0,0.0,0.0,diana,2020-10-01
roberto,10.5,2.5,0.0,0.0,cesar,2022-10-31
chayo,6.5,0.0,0.0,0.0,,2024-10-16
lalo,19.0,0.0,0.0,0.0,cesar,2022-01-11
roberto,15.0,0.0,0.0,0.0,berta,2024-08-09
clinica_central,0.5,0.0,0.0,0.0,cesar,2020-11-19
cactus,3.0,0.0,0.0,0.0,cesar,2023-02-22
ciruela,5.5,1.0,0.0,0.0,,2025-08-09
estrella,22.0,0.0,0.0,0.0,diana,2023-02-20
ancla,4.0,0.5,0.0,0.0,,2025-11-07
socorro,5.5,0.0,0.0,0.0,berta,2023-01-06
amparo,3.5,0.5,0.0,0.0,diana,2021-09-24
paraiso,2.0,0.0,0.0,0.0,,2021-05-22
bibi,0.5,0.5,0.0,0.0,ivan,2022-07-16
colinas,3.0,0.0,0.0,0.0,berta,2025-10-31
escalera,8.0,0.5,0.0,0.0,,2025-09-06
colinas,5.5,1.0,0.0,0.0,,2025-04-04
gordillo,5.5,0.5,0.0,0.0,,
ancla,2.5,0.0,0.0,0.0,,2023-01-09
dona_mary,6.5,0.0,0.0,0.0,arturo,2023-10-16
amparo,4.0,0.0,0.0,0.0,berta,2021-02-24
roberto,21.0,0.0,0.0,0.0,arturo,2024-12-13
patricia,2.0,1.0,0.0,0.0,edgar,2023-08-22
ancla,10.5,0.0,0.0,0.0,hilda,2023-03-14
chayo,5.5,1.0,0.0,0.0,german,2022-05-13
pastora,5.0,0.0,0.0,0.0,,2024-07-25
colinas,7.5,0.0,0.0,0.0,berta,2021-07-13
ciruela,7.5,0.0,0.0,0.0,arturo,2021-05-03
lalo,17.5,0.0,0.0,0.0,diana,2022-09-30
juarez_norte,6.5,0.0,0.0,0.0,,2021-06-09
paraiso,6.0,0.0,0.0,0.0,arturo,2022-03-18
estrella,13.0,3.0,0.0,0.0,diana,2023-04-06
escalera,4.5,0.0,0.0,0.0,edgar,2021-02-25
concha,8.0,1.5,0.0,0.0,,2022-09-26
chakas,4.0,0.0,0.0,0.0,,2024-03-22
villa_real,3.5,0.0,0.0,0.0,,2020-10-05
marta,5.0,1.0,0.0,0.0,,2024-01-26
lalo,15.0,0.5,0.0,0.0,,2024-05-31
concha,8.0,0.0,0.0,0.0,julia,2020-08-07
concha,8.0,0.0,0.0,0.0,,2023-08-17
cactus,8.0,0.5,0.0,0.0,,2024-05-14
estrella,10.0,0.0,0.0,0.0,cesar,2021-03-01
france,2.0,0.0,0.0,0.0,cesar,2021-03-22
patricia,5.0,0.0,0.0,0.0,,2024-05-04
ancla,4.5,0.0,0.0,0.0,,2021-05-04
ciruela,5.5,0.0,0.0,0.0,,2024-08-03
estrella,9.5,4.5,0.0,0.0,edgar,2022-04-06
gordillo,2.5,0.5,0.0,0.0,diana,2021-02-04
paraiso,2.5,0.0,0.0,0.0,,2025-01-16
marta,5.5,0.0,0.0,0.0,,2022-10-04
bibi,25.0,5.5,0.0,0.0,arturo,2023-05-02
patricia,5.0,0.0,0.0,0.0,edgar,2025-09-17
remedios,20.0,0.5,0.0,0.0,flor,2024-08-01
clinica_central,0.5,0.0,0.0,0.0,diana,2021-04-21
leonor,8.5,0.5,0.0,0.0,arturo,2021-06-24
tequileria,9.0,0.0,0.0,0.0,,2021-07-20
tito,6.0,0.0,0.0,0.0,cesar,2023-09-11
marta,6.5,0.0,0.0,0.0,cesar,2023-07-12
leonor,3.5,0.0,0.0,0.0,,2025-10-24
paraiso,5.0,0.0,0.0,0.0,berta,2025-05-21
amparo,3.5,0.0,0.0,0.0,diana,2022-01-13
socorro,4.0,0.0,0.0,0.0,cesar,2022-09-27
villa_real,4.5,4.5,0.0,0.0,flor,2021-06-25
dona_mary,6.5,0.0,0.0,0.0,,2024-02-16
ancla,5.5,0.0,0.0,0.0,,2022-07-20
villa_real,6.0,2.5,0.0,0.0,,2023-09-16
roja_2,2.5,0.0,0.0,0.0,berta,2024-11-02
gordillo,4.5,1.0,0.0,0.0,flor,2022-07-19
roberto,12.0,0.0,0.0,0.0,,2025-07-03
juarez_norte,2.5,0.0,0.0,0.0,hilda,2022-01-10
arroyo,8.5,0.0,0.0,0.0,berta,2024-11-26
arroyo,5.0,0.0,0.0,0.0,berta,2023-09-19
ciruela,4.5,1.5,0.0,0.0,,2022-05-12
xavier,4.0,1.0,0.0,0.0,,2025-06-27
estrella,6.5,0.0,0.0,0.0,cesar,2021-06-25
escalera,7.5,0.0,0.0,0.0,flor,2024-02-17
ciruela,3.0,0.0,0.0,0.0,arturo,2021-07-17
lalo,16.5,4.5,0.0,0.0,,2024-01-24
bibi,5.5,1.0,0.0,0.0,edgar,2023-06-19
cactus,6.0,6.5,0.0,0.0,diana,2024-05-03
cactus,4.0,0.0,0.0,0.0,edgar,2025-01-23
juarez_norte,9.0,2.5,0.0,0.0,,2021-11-13
lalo,9.0,0.0,0.0,0.0,german,2023-07-19
patricia,4.0,0.5,0.0,0.0,edgar,2023-11-23
leonor,4.0,0.0,0.0,0.0,,2022-12-13
tito,6.5,4.0,0.0,0.0,diana,2021-12-18
remedios,10.0,0.0,0.0,0.0,,2024-08-05
mercadito,5.5,6.0,0.0,0.0,diana,2023-01-13
amparo,5.0,0.0,0.0,0.0,cesar,2023-10-24
mercadito,9.0,0.0,0.0,0.0,diana,2024-01-24
norma_l,4.5,0.5,0.0,0.0,hilda,2023-05-24
patricia,6.5,0.0,0.0,0.0,edgar,2021-04-08
marta,11.5,0.0,0.0,0.0,flor,2021-12-08
marta,4.5,0.5,0.0,0.0,berta,2022-06-10
paraiso,2.0,0.5,0.0,0.0,flor,2022-01-18
colinas,4.0,2.5,0.0,0.0,,2022-10-15
lalo,16.0,0.0,0.0,0.0,,2022-08-04
socorro,5.0,0.0,0.0,0.0,diana,2023-05-06
mercadito,10.5,0.0,0.0,0.0,arturo,2021-08-18
lalo,25.0,0.0,0.0,0.0,arturo,2023-01-07
villa_real,4.5,0.0,0.0,0.0,,2022-05-04
arroyo,4.5,1.0,0.0,0.0,arturo,2025-07-15
roja_2,3.0,0.0,0.0,0.0,,2023-08-14
tequileria,4.5,0.0,0.0,0.0,flor,2021-10-16
cactus,11.5,0.0,0.0,0.0,diana,2024-07-25
xavier,5.0,0.0,0.0,0.0,berta,2021-02-16
roberto,6.5,3.0,0.0,0.0,arturo,2024-02-24
roja_2,3.5,0.0,0.0,0.0,berta,2023-11-10
patricia,6.5,0.0,0.0,0.0,arturo,2025-01-20
concha,11.5,0.0,0.0,0.0,berta,2022-02-16
chayo,6.5,1.0,0.0,0.0,cesar,2024-09-04
estrella,14.5,0.0,0.0,0.0,,2025-08-13
chakas,1.5,0.0,0.0,0.0,,2025-04-21
arroyo,6.0,2.5,0.0,0.0,diana,2022-11-22
herreria,5.0,0.5,0.0,0.0,berta,2022-10-12
paraiso,4.5,0.0,0.0,0.0,,2026-01-03
chayo,7.5,0.5,0.0,0.0,berta,2021-08-28
hacienda,5.0,0.0,0.0,0.0,,2023-11-20
marta,4.0,0.0,0.0,0.0,german,2026-02-23
patricia,4.5,2.5,0.0,0.0,arturo,2021-08-23
roberto,17.5,0.0,0.0,0.0,edgar,2021-09-07
tequileria,3.0,1.0,0.0,0.0,german,2025-06-03
bibi,13.0,0.0,0.0,0.0,,2025-12-15
colinas,11.5,0.5,0.0,0.0,,2023-01-17
clinica_central,1.5,5.5,0.0,0.0,berta,2021-02-05
ancla,5.0,0.5,0.0,0.0,arturo,2020-09-11
gordillo,20.5,2.5,0.0,0.0,,2021-06-02
chayo,5.5,0.0,0.0,0.0,german,2020-10-13
marta,12.5,0.0,0.0,0.0,arturo,2025-12-24
escalera,7.5,1.0,0.0,0.0,german,2022-03-01
roberto,15.0,0.0,0.0,0.0,,2024-03-07
roja_2,1.5,0.0,0.0,0.0,,2025-05-16
tito,7.5,0.0,0.0,0.0,,2024-07-11
villa_real,4.0,0.0,0.0,0.0,julia,2023-10-14
materno_inf,6.5,0.5,0.0,0.0,edgar,2023-07-25
hacienda,5.0,0.0,0.0,0.0,,2025-03-25
villa_real,10.0,0.0,0.0,0.0,diana,2020-08-22
norma_l,6.6000000000000005,0.0,0.0,0.0,arturo,2023-11-01
bibi,12.5,0.0,0.0,0.0,german,2022-03-12
amparo,5.5,0.0,0.0,0.0,cesar,2022-09-12
concha,11.5,0.0,0.0,0.0,,2025-04-10
remedios,11.5,0.0,0.0,0.0,,2025-10-16
ancla,6.0,0.5,0.0,0.0,diana,2021-07-21
leonor,6.0,0.0,0.0,0.0,,2023-05-23
patricia,3.0,0.0,0.0,0.0,,2022-02-03
amparo,5.5,1.0,0.0,0.0,berta,2025-02-08
paraiso,3.5,0.0,0.0,0.0,diana,2025-08-23
roja_2,3.0,2.5,0.0,0.0,cesar,2025-02-01
clinica_central,0.5,0.0,0.0,0.0,arturo,2025-04-23
concha,10.0,0.0,0.0,0.0,arturo,2021-11-09
mercadito,9.0,0.0,0.0,0.0,,2024-06-17
mariela,13.5,0.0,0.0,0.0,diana,2021-03-25
concha,8.0,1.0,0.0,0.0,berta,2025-03-31
estrella,10.5,0.5,0.0,0.0,,2021-10-15
norma_l,2.5,0.0,0.0,0.0,,2022-08-01
chayo,5.5,0.0,0.0,0.0,marcos,2024-03-13
roberto,7.5,0.0,0.0,0.0,diana,2020-07-01
lalo,11.5,0.0,0.0,0.0,arturo,2024-05-02
juarez_norte,6.5,1.5,0.0,0.0,cesar,2021-04-05
bibi,5.5,0.0,0.0,0.0,,2023-02-14
remedios,9.0,0.0,0.0,0.0,berta,2021-07-01
leonor,4.0,0.0,0.0,0.0,hilda,2025-03-18
tito,8.0,0.0,0.0,0.0,julia,2026-02-19
escalera,4.5,0.0,0.0,0.0,,2022-08-01
ancla,2.0,0.0,0.0,0.0,berta,2022-06-20
dona_mary,7.0,8.0,0.0,0.0,,2025-11-01
arroyo,6.0,0.0,0.0,0.0,ivan,2024-03-29
marta,6.0,0.0,0.0,0.0,german,2022-03-19
arroyo,6.5,0.0,0.0,0.0,diana,2023-12-29
amparo,5.0,0.0,0.0,3.0,german,2020-10-28
patricia,4.5,0.0,0.0,0.0,,2023-04-04
villa_real,5.5,1.5,0.0,0.0,,2021-04-14
estrella,12.5,0.5,0.0,0.0,berta,2021-02-19
patricia,4.5,0.0,0.0,0.0,,2025-01-02
xavier,9.5,0.0,0.0,0.0,arturo,2025-03-12
dona_mary,9.0,0.0,0.0,0.0,cesar,2022-07-30
concha,11.5,1.5,0.0,0.0,berta,2022-12-14
socorro,4.5,8.5,0.0,0.0,diana,2023-01-30
marta,0.5,3.0,0.0,0.0,arturo,2024-05-25
escalera,6.0,4.0,0.0,0.0,julia,2024-05-30
tito,7.5,1.0,0.0,0.0,,2023-01-30
ciruela,3.0,0.0,0.0,0.0,,2021-05-27
paraiso,2.5,0.5,0.0,0.0,,2026-02-24
bibi,22.0,1.0,0.0,0.0,german,2020-07-16
estrella,5.0,0.0,0.0,0.0,,2021-06-26
escalera,8.5,0.0,0.0,0.0,diana,2023-11-03
estrella,16.0,0.0,0.0,0.0,,2024-05-23
chakas,2.5,0.0,0.0,0.0,flor,2021-08-18
arroyo,5.5,4.0,0.0,0.0,edgar,2020-07-08
amparo,3.5,0.0,0.0,0.0,,2021-11-11
roberto,12.0,0.0,0.0,0.0,ivan,2024-06-03
herreria,10.0,0.5,0.0,0.0,,2023-07-27
arroyo,8.5,0.0,0.0,0.0,cesar,2025-06-19
amparo,4.0,0.5,0.0,0.0,arturo,2022-04-16
xavier,6.0,0.0,0.0,0.0,german,2025-10-24
remedios,17.0,0.0,0.0,0.0,berta,2020-09-14
concha,5.5,0.0,0.0,0.0,hilda,2024-01-22
ancla,3.0,0.5,0.0,0.0,,2021-09-07
escalera,3.0,0.0,0.0,0.0,julia,2021-05-22
bibi,17.5,2.5,0.0,0.0,flor,2023-01-09
roja_2,5.0,3.5,0.0,0.0,cesar,2024-08-05
arroyo,7.0,1.5,0.0,0.0,,2022-05-18
colinas,13.0,0.0,0.0,0.0,,2022-12-24
herreria,8.5,0.0,0.0,0.0,german,2021-03-08
lalo,14.5,0.0,0.0,0.0,,2020-08-07
arroyo,2.5,4.5,0.0,0.0,edgar,2021-04-03
lalo,22.0,0.0,0.0,0.0,,2021-03-18
clinica_central,15.5,0.0,0.0,0.0,diana,2024-01-09
roberto,19.0,0.0,0.0,0.0,,2022-10-24
estrella,13.5,0.0,0.0,0.0,edgar,2024-12-18
patricia,4.5,0.0,0.0,0.0,german,2026-01-28
socorro,2.5,1.0,0.0,0.0,,2022-08-24
lalo,17.5,5.0,0.0,0.0,,2024-01-03
remedios,14.5,0.0,0.0,0.0,arturo,2021-01-21
chayo,9.0,0.0,0.0,0.0,,2024-11-09
paraiso,2.0,2.0,0.0,0.0,hilda,2022-01-31
estrella,11.0,0.5,0.0,0.0,flor,2022-11-25
cactus,5.5,1.0,0.0,0.0,arturo,2020-12-31
mercadito,8.5,0.5,0.0,0.0,,2022-12-02
amparo,4.0,0.0,0.0,0.0,arturo,2020-09-28
patricia,3.5,0.0,0.0,0.0,diana,2023-05-23
mariela,13.0,0.5,0.0,0.0,flor,2023-10-27
ciruela,5.0,0.0,0.0,0.0,,2021-07-12
colinas,7.0,0.0,0.0,0.0,arturo,2025-03-19
paraiso,5.0,1.5,0.0,0.0,,2025-05-09
lalo,15.5,0.0,0.0,0.0,berta,2024-03-07
paraiso,1.5,0.0,0.0,0.0,german,2024-12-07
patricia,4.5,0.0,0.0,0.0,arturo,2021-12-13
tequileria,2.5,0.5,0.0,0.0,,2025-05-15
cactus,3.5,0.0,0.0,0.0,berta,2022-03-21
tito,4.0,3.0,0.0,0.0,arturo,2024-08-27
amparo,5.0,0.0,0.0,0.0,berta,
concha,6.5,0.0,0.0,0.0,,2024-03-07
arroyo,4.0,0.0,0.0,0.0,julia,2025-07-23
san_uriel_s,2.5,0.0,0.0,0.0,berta,2021-05-24
leonor,4.0,2.0,0.0,0.0,,2025-11-03
tequileria,5.0,0.0,0.0,0.0,,2023-09-23
mercadito,8.0,0.0,0.0,0.0,,2023-04-24
juarez_norte,16.5,0.0,0.0,0.0,german,2023-01-18
colinas,9.0,0.0,0.0,0.0,berta,2023-08-12
ciruela,5.0,0.0,0.0,0.0,diana,2022-09-10
amparo,3.5,0.0,0.0,0.0,german,2024-07-23
chayo,6.5,0.5,0.0,0.0,,2021-02-25
cristina,3.0,0.0,0.0,0.0,,2022-05-27
clinica_central,0.5,0.0,0.0,0.0,,2024-08-26
colinas,9.0,0.0,0.0,0.0,berta,2020-12-12
clinica_central,9.5,0.5,0.0,0.0,german,2025-08-18
pastora,5.0,0.0,0.0,0.0,german,2022-09-15
socorro,4.5,0.0,0.0,0.0,,2025-02-01
patricia,7.0,1.5,0.0,0.0,,2020-08-13
concha,6.5,0.5,0.0,0.0,flor,2022-12-06
ancla,9.5,0.5,0.0,0.0,diana,2025-02-26
roja_2,2.0,0.5,0.0,0.0,,2022-10-28
gordillo,11.5,2.0,0.0,0.0,,2024-07-12
clinica_central,2.5,0.0,0.0,0.0,diana,2021-09-23
chayo,6.5,0.0,0.0,0.0,,2023-11-14
concha,9.0,1.0,0.0,0.0,berta,2021-01-20
amparo,5.0,2.5,0.0,0.0,berta,2023-07-25
bibi,5.0,2.5,0.0,0.0,,2023-09-13
escalera,6.5,4.5,0.0,0.0,flor,2022-10-04
lalo,16.0,0.0,0.0,0.0,,2025-11-25
ancla,4.0,0.0,0.0,0.0,cesar,2022-02-14
tito,6.0,0.5,0.0,0.0,,2023-04-01
amparo,4.5,0.0,0.0,0.0,cesar,2020-08-15
patricia,4.0,3.0,0.0,0.0,arturo,2020-11-07
pastora,5.0,0.0,0.0,0.0,flor,2025-06-07
ancla,1.5,0.5,0.0,0.0,berta,2025-11-01
amparo,4.5,0.0,0.0,0.0,cesar,2022-10-03
patricia,3.5,0.0,0.0,0.0,arturo,2023-11-10
tito,5.0,0.5,0.0,0.0,,2021-12-29
roberto,12.0,2.0,0.0,0.0,ivan,2024-03-20
lalo,30.0,0.5,0.0,0.0,german,2023-06-01
patricia,3.5,0.0,0.0,0.0,ivan,2025-02-24
mercadito,9.5,0.0,0.0,0.0,edgar,2023-09-06
materno_inf,3.5,2.5,0.0,0.0,diana,2023-10-16
cactus,5.0,0.5,0.0,0.0,arturo,2023-03-02
paraiso,5.5,0.0,0.0,0.0,german,2022-08-01
marta,9.5,0.5,0.0,0.0,arturo,2022-08-10
arroyo,5.5,4.0,0.0,0.0,,2024-10-30
colinas,5.5,0.0,0.0,0.0,german,2025-07-26
estrella,10.0,0.0,0.0,0.0,german,2024-02-21
ancla,3.0,0.0,0.0,0.0,hilda,2020-09-07
lalo,8.5,6.5,0.0,0.0,,2025-04-17
concha,6.5,2.0,1.0,0.0,,2024-03-27
concha,6.0,0.0,0.0,0.0,berta,2026-01-31
socorro,6.5,0.0,0.0,0.0,berta,2025-11-19
dona_mary,7.0,0.0,0.0,0.0,german,2025-05-06
escalera,9.0,6.0,0.0,0.0,,2024-02-12
colinas,7.0,0.0,0.0,0.0,diana,2020-12-01
lalo,14.0,0.0,0.0,0.0,berta,2022-09-19
remedios,13.0,0.0,0.0,0.0,arturo,2024-03-16
roberto,5.5,0.0,0.0,0.0,cesar,2023-07-05
patricia,5.5,0.0,0.0,0.0,berta,2023-10-17
lalo,26.0,0.0,0.0,0.0,arturo,2021-03-03
estrella,7.0,3.5,0.0,0.0,hilda,2021-09-17
leonor,5.0,0.0,0.0,0.0,diana,2024-07-02
ciruela,5.0,0.0,0.0,0.0,julia,2023-07-22
cactus,5.0,0.0,0.0,0.0,berta,2023-08-08
colinas,5.5,0.0,0.0,0.0,,2023-02-25
roberto,19.0,0.0,0.0,4.0,arturo,2023-02-24
socorro,4.0,2.0,0.0,0.0,flor,2023-03-17
lalo,13.0,0.0,0.0,0.0,,2025-01-13
marta,2.5,0.0,0.0,0.0,,2022-07-05
marta,1.0,1.5,0.0,0.0,,2022-11-29
socorro,4.5,4.5,0.0,0.0,,2024-10-23
san_uriel_s,2.0,0.0,0.0,0.0,diana,2020-10-01
concha,4.5,0.5,0.0,0.0,,2023-01-21
lalo,15.5,0.5,0.0,0.0,german,2022-10-18
arroyo,10.5,1.0,0.0,0.0,berta,2022-09-02
estrella,8.5,1.0,0.0,0.0,,2023-09-15
hacienda,2.5,0.0,0.0,0.0,berta,2025-03-12
patricia,1.5,4.0,0.0,0.0,berta,2024-11-15
chakas,2.0,0.5,0.0,0.0,cesar,2021-06-08
amparo,5.0,0.0,0.0,0.0,,2021-02-19
san_uriel_s,6.0,0.5,0.0,0.0,german,2023-01-24
patricia,4.5,0.0,0.0,0.0,berta,2025-09-04
estrella,10.5,2.5,0.0,0.0,,2022-10-29
ancla,4.5,0.0,0.0,0.0,german,2022-09-13
bibi,3.5,0.0,0.0,0.0,ivan,2025-02-14
villa_real,3.5,2.5,0.0,0.0,edgar,2025-12-22
paraiso,4.0,0.5,0.0,0.0,diana,2022-01-15
patricia,4.0,0.0,0.0,0.0,german,2026-01-26
villa_real,5.5,0.0,0.0,0.0,cesar,2021-07-24
marta,9.0,0.0,0.0,0.0,,2025-03-17
mercadito,7.5,0.5,0.0,0.0,flor,2022-09-30
arroyo,7.5,6.0,0.0,0.0,,2025-02-01
xavier,5.0,0.0,0.0,0.0,,2020-11-19
roberto,6.5,0.0,0.0,0.0,german,2022-07-18
pastora,5.5,0.0,0.0,0.0,diana,2022-10-05
socorro,2.5,0.0,0.0,0.0,marcos,2023-04-17
bibi,5.0,0.0,0.0,0.0,,2022-04-15
tito,4.5,0.0,0.0,0.0,berta,2024-03-04
remedios,16.5,1.5,0.0,0.0,,2021-06-14
gordillo,6.0,0.0,0.0,0.0,german,2025-11-10
marta,4.0,0.0,0.0,0.0,german,2021-11-29
arroyo,13.0,0.0,0.0,0.0,arturo,2025-09-18
france,1.0,2.0,0.0,0.0,diana,2022-02-09
escalera,5.5,0.0,0.0,0.0,arturo,2023-12-08
patricia,2.5,0.0,0.0,0.0,arturo,2022-12-09
villa_real,6.0,0.0,0.0,0.0,,2022-01-24
norma_l,5.5,0.0,0.0,0.0,flor,2021-12-06
arroyo,7.0,0.0,0.0,0.0,,2020-07-01
colinas,7.5,1.5,0.0,0.0,arturo,2025-01-18
roberto,11.0,0.0,0.0,0.0,hilda,2023-07-28
odonto,4.0,0.0,0.0,0.0,,2024-04-03
chakas,2.5,0.0,0.0,0.0,flor,2026-02-25
roberto,10.0,2.5,0.0,0.0,arturo,2020-08-22
concha,8.0,3.0,0.0,0.0,diana,2022-02-02
xavier,6.5,6.0,0.0,0.0,arturo,2025-09-04
clinica_central,0.5,0.0,0.0,0.0,,2025-03-19
paraiso,0.5,0.0,0.0,0.0,cesar,2023-07-01
estrella,6.5,0.0,0.0,0.0,,2021-12-07
concha,10.0,0.0,0.0,0.0,arturo,2025-08-26
roja_2,2.0,2.5,0.0,0.0,berta,2022-04-22
mercadito,7.0,0.0,0.0,0.0,,2022-07-16
pastora,5.0,0.0,0.0,0.0,berta,2022-09-24
chayo,7.0,0.0,0.0,0.0,,2025-03-12
ciruela,5.0,0.0,0.0,0.0,berta,2024-02-17
hacienda,2.5,0.0,0.0,0.0,berta,2023-02-22
